# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	33981
#@/user_id	iarch
mo fa shu shi 	魔法術式	c=1 d=2.13784e-27 t=33981
mo fei 	莫非	c=2 d=2.43918e-18 t=33981
mo hu 	模糊	c=1 d=1.19905e-18 t=33981
mo jie 	魔界	c=1 d=0.0135009 t=33981
mo mo ceng ceng 	磨磨蹭蹭	c=1 d=3.25992e-20 t=33981
mo nai 	莫奈	c=0 d=6.95261e-20 t=33981
mo nv 	魔女	c=0 d=7.3255e-17 t=33981
mo qi 	末期	c=0 d=2.10602e-28 t=33981
mo qu 	抹去	c=6 d=1.47191e-17 t=33981
mo qu le 	抹去了	c=1 d=1.08211e-46 t=33981
mo qu ta 	抹去它	c=1 d=1.30858e-17 t=33981
mo ren 	默認	c=2 d=0.00214418 t=33981
mo sha 	抹殺	c=2 d=1.27798e-09 t=33981
mo sha fa 	抹殺法	c=1 d=1.36106e-09 t=33981
mo shi 	模式	c=1 d=0.00217658 t=33981
mo shu 	模數	c=6 d=8.31697e-36 t=33981
mo sun 	磨損	c=0 d=1.14116e-25 t=33981
mo wang 	魔王	c=1 d=0.0137736 t=33981
mou 	謀	c=1 d=3.29212e-18 t=33981
mou chu 	某處	c=2 d=1.90528e-25 t=33981
mou duan 	某段	c=2 d=3.70101e-13 t=33981
mou ge 	某個	c=1 d=2.40255e-19 t=33981
mou ge ren 	某個人	c=5 d=4.54309e-13 t=33981
mou ge shi jian dian 	某個時間點	c=1 d=2.4146e-18 t=33981
mou hua 	謀劃	c=1 d=3.53083e-19 t=33981
mou ju 	某句	c=1 d=3.16798e-07 t=33981
mou lve 	謀略	c=1 d=1.09678e-28 t=33981
mou mian 	某面	c=1 d=5.70298e-41 t=33981
mou ren 	某人	c=7 d=0.000287295 t=33981
mou tian 	某天	c=1 d=8.96753e-13 t=33981
mou wei 	某位	c=1 d=3.48608e-15 t=33981
mou xie 	某些	c=1 d=3.06903e-16 t=33981
mou yang 	某樣	c=0 d=0.000109719 t=33981
mou yang dong xi 	某樣東西	c=1 d=0.00110269 t=33981
mou zhong 	某種	c=12 d=1.30846e-13 t=33981
mu 	目	c=1 d=5.98417e-19 t=33981
mu biao 	目標	c=4 d=8.67773e-07 t=33981
mu biao jiu da cheng le 	目標就達成了	c=1 d=8.71905e-06 t=33981
mu biao shi 	目標是	c=1 d=2.04127e-42 t=33981
mu di 	目的	c=18 d=1.14044e-12 t=33981
mu du 	目睹	c=4 d=1.75147e-14 t=33981
mu ji 	募集	c=1 d=8.10006e-23 t=33981
mu ji 	木屐	c=1 d=1.78198e-32 t=33981
mu ji 	目擊	c=1 d=1.32742e-38 t=33981
mu ji shi jian 	募集時間	c=1 d=8.14067e-22 t=33981
mu qian 	目前	c=3 d=3.81367e-42 t=33981
mu ran 	木然	c=1 d=7.32152e-39 t=33981
mu shi 	目視	c=4 d=1.08738e-15 t=33981
mu shi dao 	目視到	c=1 d=1.3025e-21 t=33981
mu song 	目送	c=2 d=1.07062e-38 t=33981
mu yang 	模樣	c=2 d=9.26451e-14 t=33981
na 	吶	c=91 d=0.370536 t=33981
na 	哪	c=1 d=1.10266e-32 t=33981
na 	那	c=57 d=0.330167 t=33981
na ban 	那般	c=1 d=1.38927e-15 t=33981
na bian 	哪邊	c=0 d=2.06284e-49 t=33981
na bian 	那邊	c=8 d=4.36198e-05 t=33981
na bian qu 	那邊去	c=1 d=4.51735e-05 t=33981
na bing bu yi wei zhe 	那並不意味着	c=1 d=6.30599e-47 t=33981
na bu guo 	那不過	c=1 d=4.72271e-28 t=33981
na bu guo shi 	那不過是	c=1 d=3.58968e-36 t=33981
na bu shi 	那不是	c=4 d=3.24255e-16 t=33981
na chang 	哪場	c=1 d=2.24822e-31 t=33981
na chu 	拿出	c=3 d=1.12485e-10 t=33981
na chu qian 	拿出錢	c=1 d=9.99117e-20 t=33981
na dao 	拿到	c=1 d=1.89448e-17 t=33981
na dao di 	那到底	c=1 d=5.93692e-14 t=33981
na dou shi 	那都是	c=1 d=1.70507e-13 t=33981
na duan shi jian 	那段時間	c=1 d=1.17467e-41 t=33981
na fang mian 	那方面	c=2 d=5.35378e-12 t=33981
na fen 	那份	c=2 d=7.71027e-30 t=33981
na ge 	哪個	c=1 d=1.26289e-40 t=33981
na ge 	那個	c=64 d=0.749479 t=33981
na ge chang he 	那個場合	c=1 d=4.12126e-43 t=33981
na ge ji pu li er 	那個吉普莉爾	c=1 d=3.87334e-19 t=33981
na ge kong jian 	那個空間	c=1 d=1.23574e-49 t=33981
na ge shi 	那個是	c=1 d=4.61395e-48 t=33981
na ge shi ke 	那個時刻	c=2 d=3.51875e-07 t=33981
na ge shun jian 	那個瞬間	c=1 d=2.09444e-21 t=33981
na ge yao jing zhong 	那個妖精種	c=1 d=1.13743e-15 t=33981
na hai 	那還	c=0 d=1.76149e-44 t=33981
na hai zhen shi 	那還真是	c=1 d=1.77032e-43 t=33981
na ji shi 	那即是	c=2 d=0.0152985 t=33981
na jiu shi 	那就是	c=34 d=2.34014e-05 t=33981
na jiu shi shuo 	那就是說	c=1 d=9.24216e-15 t=33981
na ju 	那句	c=1 d=8.5464e-06 t=33981
na ke 	哪顆	c=0 d=6.95142e-18 t=33981
na ke 	那刻	c=1 d=1.67677e-22 t=33981
na ke di lei 	哪顆地雷	c=1 d=6.98627e-17 t=33981
na li 	哪裏	c=12 d=0.000119762 t=33981
na li 	那裏	c=16 d=3.61427e-11 t=33981
na li bu tai dui 	那裏不太對	c=1 d=5.80435e-13 t=33981
na li kan 	哪裏看	c=1 d=2.42629e-16 t=33981
na li shi 	哪裏是	c=1 d=6.48036e-15 t=33981
na li you 	哪裏有	c=1 d=1.84294e-16 t=33981
na liang ge 	那兩個	c=1 d=4.61646e-25 t=33981
na me 	那麼	c=65 d=4.24647e-12 t=33981
na me duo 	那麼多	c=1 d=1.33085e-39 t=33981
na mo 	南無	c=1 d=6.1007e-40 t=33981
na mo 	那麼	c=26 d=0.000453054 t=33981
na ru 	納入	c=0 d=9.10922e-22 t=33981
na ru qi zhong 	納入其中	c=1 d=9.15488e-21 t=33981
na shan 	那扇	c=1 d=3.08494e-18 t=33981
na shan men 	那扇門	c=2 d=2.98821e-12 t=33981
na shi 	那是	c=29 d=0.177459 t=33981
na shi 	那時	c=6 d=3.40706e-11 t=33981
na shi bei qiang zhi 	那是被強制	c=1 d=1.3747e-38 t=33981
na shi ge 	那是個	c=1 d=2.08258e-13 t=33981
na shi yin wei 	那是因爲	c=2 d=7.16679e-23 t=33981
na tian 	那天	c=1 d=1.22619e-46 t=33981
na tiao 	哪條	c=0 d=8.03886e-22 t=33981
na tiao 	那條	c=1 d=2.29161e-50 t=33981
na tiao lu 	哪條路	c=1 d=8.07915e-21 t=33981
na wei 	哪位	c=1 d=8.14621e-30 t=33981
na xia 	拿下	c=0 d=1.44621e-18 t=33981
na xia le 	拿下了	c=2 d=2.94371e-17 t=33981
na xie 	拿些	c=0 d=1.10668e-17 t=33981
na xie 	那些	c=11 d=0.0100018 t=33981
na xie hai zi 	那些孩子	c=1 d=6.16641e-19 t=33981
na xie hua 	那些話	c=1 d=1.04134e-06 t=33981
na xie jia huo 	拿些傢伙	c=1 d=1.11222e-16 t=33981
na xie ren 	那些人	c=1 d=9.18952e-36 t=33981
na yang 	那樣	c=40 d=4.04344e-05 t=33981
na yang de 	那樣的	c=2 d=8.94986e-37 t=33981
na yang zuo 	那樣做	c=1 d=1.27628e-17 t=33981
na ye 	那也	c=4 d=6.41363e-24 t=33981
na ye jiu shi 	那也就是	c=1 d=1.09925e-25 t=33981
na ye shi 	那也是	c=1 d=1.7461e-28 t=33981
na yi dian 	那一點	c=1 d=5.85252e-22 t=33981
na yi ding 	那一定	c=1 d=5.32104e-49 t=33981
na yi ge 	哪一個	c=1 d=1.84677e-11 t=33981
na yi ke 	那一刻	c=3 d=1.77007e-12 t=33981
na yi zhong 	哪一種	c=1 d=1.03203e-18 t=33981
na you 	那有	c=1 d=2.64829e-46 t=33981
na zhang 	那張	c=1 d=2.29488e-08 t=33981
na zhe 	拿着	c=3 d=9.40775e-18 t=33981
na zheng shi 	那正是	c=1 d=0.0119742 t=33981
na zhi hou 	那之後	c=3 d=7.93292e-12 t=33981
na zhi qian 	那之前	c=2 d=3.76475e-08 t=33981
na zhi shi 	那只是	c=1 d=6.3378e-18 t=33981
na zhi shou 	那隻手	c=1 d=1.23877e-19 t=33981
na zhi zhong 	那之中	c=2 d=1.13191e-38 t=33981
na zhong 	哪種	c=2 d=4.67015e-14 t=33981
na zhong 	那種	c=29 d=0.00426393 t=33981
na zhong cheng du 	那種程度	c=1 d=0.0428521 t=33981
na zhong dong xi 	那種東西	c=5 d=1.35124e-12 t=33981
na zhong hua 	那種話	c=1 d=7.69036e-29 t=33981
na zhong qing kuang 	那種情況	c=1 d=1.99087e-42 t=33981
na zhong shi 	那種事	c=3 d=4.74073e-14 t=33981
na zhong shi qing 	那種事情	c=1 d=4.63313e-38 t=33981
nai shou 	耐受	c=1 d=5.07653e-25 t=33981
nai zhe 	耐着	c=1 d=3.95911e-12 t=33981
nan 	男	c=1 d=1.13253e-23 t=33981
nan 	難	c=1 d=1.03256e-24 t=33981
nan ban 	難辦	c=1 d=4.32078e-11 t=33981
nan dao 	難道	c=3 d=3.35641e-10 t=33981
nan de 	難得	c=1 d=1.91483e-25 t=33981
nan guo 	難過	c=1 d=0.000110003 t=33981
nan jie 	難解	c=0 d=1.14867e-14 t=33981
nan kan 	難看	c=1 d=4.08177e-19 t=33981
nan kan de 	難看地	c=1 d=4.10223e-18 t=33981
nan nv 	男女	c=1 d=7.09065e-15 t=33981
nan ren 	男人	c=4 d=4.38653e-10 t=33981
nan shou 	難受	c=1 d=0.000907334 t=33981
nan yi 	難以	c=4 d=9.3335e-13 t=33981
nan yi li jie 	難以理解	c=3 d=1.94643e-21 t=33981
nan yi ling hui 	難以領會	c=1 d=5.02414e-50 t=33981
nan yi ren shou 	難以忍受	c=1 d=5.86367e-15 t=33981
nan yi wang ji 	難以忘記	c=1 d=2.52573e-18 t=33981
nan yi xiang xiang 	難以想象	c=1 d=8.59657e-16 t=33981
nan yi zi yi 	難以自抑	c=1 d=4.70571e-15 t=33981
nao 	撓	c=0 d=4.11342e-51 t=33981
nao dai 	腦袋	c=6 d=0.000123403 t=33981
nao hai 	腦海	c=3 d=1.15561e-25 t=33981
nao zhe du zi 	撓着肚子	c=1 d=4.13404e-50 t=33981
ne 	呢	c=119 d=3.47716 t=33981
nei 	內	c=9 d=0.00670434 t=33981
nei ba zi 	內八字	c=1 d=1.23641e-26 t=33981
nei bu 	內部	c=2 d=8.59801e-18 t=33981
nei cang 	內藏	c=1 d=1.28906e-46 t=33981
nei rong 	內容	c=8 d=2.91836e-12 t=33981
nei xin 	內心	c=17 d=3.97041e-10 t=33981
nei yi 	內衣	c=1 d=1.0966e-26 t=33981
nei zai 	內在	c=1 d=2.97114e-17 t=33981
neng 	能	c=54 d=0.0861506 t=33981
neng bu yao 	能不要	c=1 d=0.0784731 t=33981
neng chu qu 	能出去	c=1 d=4.62683e-22 t=33981
neng cong 	能從	c=1 d=0.0306538 t=33981
neng gou 	能夠	c=49 d=0.0284784 t=33981
neng he 	能和	c=3 d=8.48471e-09 t=33981
neng jiang 	能將	c=1 d=2.59673e-50 t=33981
neng kan jian 	能看見	c=1 d=5.29198e-14 t=33981
neng li 	能力	c=4 d=2.69307e-08 t=33981
neng li jie 	能理解	c=1 d=5.45871e-26 t=33981
neng pai shang 	能派上	c=1 d=4.85232e-23 t=33981
neng ting 	能聽	c=0 d=1.32606e-27 t=33981
neng ting yi ting 	能聽一聽	c=1 d=1.33271e-26 t=33981
neng zai 	能在	c=1 d=1.11396e-05 t=33981
neng zhuan dao 	能賺到	c=1 d=1.32421e-39 t=33981
neng zuo 	能做	c=2 d=2.86056e-16 t=33981
neng zuo dao 	能做到	c=1 d=2.27476e-22 t=33981
neng zuo de shi 	能做的是	c=1 d=1.23217e-15 t=33981
ni 	你	c=29 d=3.0545e-09 t=33981
ni 	妮	c=0 d=1.80179e-16 t=33981
ni de 	你的	c=1 d=7.05768e-19 t=33981
ni gang shuo le 	你剛說了	c=1 d=3.34881e-13 t=33981
ni hao 	你好	c=4 d=1.73599e-17 t=33981
ni hao a 	你好啊	c=1 d=2.21211e-17 t=33981
ni he 	你和	c=1 d=1.6467e-15 t=33981
ni jiu 	你就	c=1 d=4.60924e-36 t=33981
ni jiu shi 	你就是	c=1 d=2.2232e-17 t=33981
ni jiu you 	你就有	c=1 d=1.09697e-30 t=33981
ni lang fei 	你浪費	c=1 d=8.04296e-27 t=33981
ni mei you 	你沒有	c=1 d=4.74881e-34 t=33981
ni men 	你們	c=35 d=1.17008e-12 t=33981
ni ming 	匿名	c=1 d=3.33381e-19 t=33981
ni nan dao 	你難道	c=1 d=2.28935e-09 t=33981
ni ren wei 	你認爲	c=1 d=3.26769e-48 t=33981
ni sheng ci 	擬聲詞	c=3 d=5.99761e-16 t=33981
ni shi 	你是	c=1 d=3.5466e-41 t=33981
ni shi 	睨視	c=1 d=3.53936e-17 t=33981
ni te 	尼特	c=1 d=0.25284 t=33981
ni wei 	膩味	c=1 d=3.89872e-37 t=33981
ni wei le 	膩味了	c=1 d=3.0321e-50 t=33981
ni wen 	你問	c=0 d=1.95152e-14 t=33981
ni wen le 	你問了	c=1 d=1.9613e-13 t=33981
ni wo 	你我	c=1 d=0.257947 t=33981
ni ye shi 	你也是	c=1 d=2.13966e-37 t=33981
ni zai 	你在	c=4 d=2.35987e-13 t=33981
nian 	年	c=0 d=9.02779e-34 t=33981
nian chou 	粘稠	c=1 d=1.06986e-12 t=33981
nian hu hu 	黏糊糊	c=2 d=9.66595e-13 t=33981
nian ling 	年齡	c=1 d=4.22213e-05 t=33981
nian tou 	念頭	c=1 d=4.73977e-41 t=33981
nian zai 	黏在	c=1 d=1.1906e-23 t=33981
nian zhuo zhi 	粘着質	c=1 d=6.2564e-13 t=33981
nie zao 	捏造	c=1 d=2.7224e-14 t=33981
nin 	您	c=2 d=5.1347e-12 t=33981
ning meng 	檸檬	c=0 d=5.16307e-19 t=33981
ning meng se 	檸檬色	c=1 d=5.18895e-18 t=33981
ning shi 	凝視	c=1 d=5.26738e-18 t=33981
niu ju 	扭矩	c=1 d=1.96023e-36 t=33981
niu qu 	扭曲	c=3 d=3.48667e-17 t=33981
niu qu zhe 	扭曲着	c=1 d=5.4147e-19 t=33981
niu zhuan 	扭轉	c=1 d=1.30091e-36 t=33981
nong chang 	農場	c=0 d=3.96047e-17 t=33981
nong chang gong zuo 	農場工作	c=1 d=3.98032e-16 t=33981
nong cuo 	弄錯	c=1 d=6.23581e-33 t=33981
nong yu 	濃郁	c=0 d=6.3828e-14 t=33981
nong yu nian chou 	濃郁粘稠	c=1 d=6.41479e-13 t=33981
nu 	努	c=0 d=1.04042e-26 t=33981
nu 	呶	c=5 d=2.69676 t=33981
nu li 	努力	c=4 d=1.48509e-21 t=33981
nu li 	奴隸	c=14 d=1.34659e-11 t=33981
nu nu li 	努努力	c=1 d=1.04564e-25 t=33981
nu shi 	怒視	c=1 d=3.87268e-17 t=33981
nu tao 	怒濤	c=3 d=1.12642e-17 t=33981
nu yi 	奴役	c=1 d=3.74724e-12 t=33981
nuo dong 	挪動	c=1 d=1.56639e-15 t=33981
nuo yong 	挪用	c=1 d=7.17411e-35 t=33981
nv hai zi 	女孩子	c=2 d=0.369723 t=33981
nv peng you 	女朋友	c=13 d=1.0987 t=33981
nv pu 	女僕	c=1 d=2.63329e-38 t=33981
nv ren 	女人	c=2 d=3.0448e-11 t=33981
nv xing 	女性	c=5 d=1.62666e-19 t=33981
nv xing zhen rong 	女性陣容	c=5 d=5.95128e-13 t=33981
o 	哦	c=101 d=1.49928 t=33981
o o 	哦哦	c=1 d=1.22265e-12 t=33981
o o o 	哦哦哦	c=0 d=1.75969e-32 t=33981
o o o o 	哦哦哦哦	c=3 d=0.108609 t=33981
o ya 	哦呀	c=1 d=1.45569e-35 t=33981
ou da 	毆打	c=1 d=2.45576e-11 t=33981
ou ge 	謳歌	c=2 d=2.58475e-25 t=33981
ou ran 	偶然	c=1 d=9.41257e-24 t=33981
pa 	爬	c=1 d=0.579842 t=33981
pa shi 	怕是	c=1 d=3.60277e-20 t=33981
pai 	派	c=1 d=7.01389e-34 t=33981
pai 	牌	c=2 d=5.05826e-12 t=33981
pai bie 	派別	c=1 d=4.6141e-19 t=33981
pai bu 	排布	c=1 d=3.18874e-25 t=33981
pai chu 	排除	c=1 d=6.66275e-18 t=33981
pai hang 	排行	c=1 d=8.4206e-08 t=33981
pai lie 	排列	c=1 d=3.26947e-25 t=33981
pai shang 	派上	c=0 d=4.82812e-24 t=33981
pai shang yong chang 	派上用場	c=1 d=2.80145e-31 t=33981
pai shou 	拍手	c=1 d=5.15133e-50 t=33981
pan 	盤	c=1 d=2.66482e-31 t=33981
pan deng 	攀登	c=0 d=1.48101e-33 t=33981
pan deng zhe 	攀登着	c=1 d=1.48843e-32 t=33981
pan duan 	判斷	c=7 d=1.83178e-10 t=33981
pan duan wei 	判斷爲	c=1 d=7.54731e-14 t=33981
pan ming 	判明	c=1 d=1.75694e-42 t=33981
pan shang 	盤上	c=1 d=1.80614e-14 t=33981
pan suan 	盤算	c=1 d=1.95318e-23 t=33981
pan wai 	盤外	c=1 d=3.61898e-14 t=33981
pan wang 	盼望	c=1 d=1.12378e-20 t=33981
pan xing 	盤型	c=1 d=9.48419e-25 t=33981
pang bian 	旁邊	c=1 d=1.31945e-26 t=33981
pang da 	龐大	c=3 d=0.0031354 t=33981
pang guan 	旁觀	c=1 d=1.08027e-26 t=33981
pang guan zhe 	旁觀者	c=2 d=1.75583e-26 t=33981
pao chu 	拋出	c=1 d=2.37412e-25 t=33981
pao chu qu 	拋出去	c=1 d=6.35204e-15 t=33981
pao gei 	拋給	c=1 d=9.42055e-34 t=33981
pao lai 	跑來	c=1 d=1.8287e-13 t=33981
pao pao 	泡泡	c=12 d=0.11593 t=33981
pao xia 	拋下	c=0 d=6.51285e-16 t=33981
pao xia yi qie 	拋下一切	c=1 d=6.54549e-15 t=33981
pao xiao 	咆哮	c=5 d=2.82413e-12 t=33981
pao xiao dao 	咆哮道	c=3 d=0.0407622 t=33981
pao xiao zhe 	咆哮着	c=2 d=2.06045e-05 t=33981
pao zao 	泡澡	c=1 d=0.0558548 t=33981
pei 	呸	c=1 d=4.3943e-33 t=33981
pei cai 	配菜	c=1 d=5.29451e-49 t=33981
pei dai 	佩戴	c=1 d=4.17359e-15 t=33981
pei dai zhe 	佩帶着	c=1 d=1.5944e-47 t=33981
pei dui 	配對	c=1 d=1.18506e-27 t=33981
pei he 	配合	c=2 d=1.80362e-27 t=33981
pei jue 	配角	c=2 d=3.05372e-16 t=33981
pei ou 	配偶	c=1 d=2.92791e-21 t=33981
pei song 	配送	c=2 d=4.2682e-14 t=33981
pei xin 	配信	c=51 d=9.79023e-06 t=33981
pei xin qian 	配信前	c=1 d=8.08465e-29 t=33981
pei xin shi jian 	配信時間	c=1 d=1.24219e-22 t=33981
pei xin zhe 	配信者	c=6 d=6.09053e-13 t=33981
pei xin zhi liang 	配信質量	c=1 d=1.0596e-34 t=33981
pei xin zhong 	配信中	c=1 d=6.23813e-08 t=33981
pei yu 	培育	c=1 d=3.06798e-12 t=33981
pen man bo man 	盆滿鉢滿	c=1 d=3.21641e-09 t=33981
pen quan 	噴泉	c=1 d=4.84985e-17 t=33981
pen yong 	噴湧	c=0 d=4.23739e-18 t=33981
pen yong er chu 	噴湧而出	c=1 d=4.25863e-17 t=33981
peng chu 	碰觸	c=1 d=0.000143382 t=33981
peng dao 	碰到	c=1 d=1.7573e-15 t=33981
peng fu da xiao 	捧腹大笑	c=1 d=6.39931e-14 t=33981
peng peng 	砰砰	c=0 d=1.09414e-30 t=33981
peng peng peng peng 	砰砰砰砰	c=2 d=2.20476e-29 t=33981
peng qiao 	碰巧	c=1 d=5.1124e-49 t=33981
peng you 	朋友	c=9 d=3.84276e-14 t=33981
peng you yi shang 	朋友以上	c=1 d=1.21717e-18 t=33981
peng zhang 	膨脹	c=0 d=3.76603e-13 t=33981
peng zhang zhi 	膨脹至	c=1 d=3.78491e-12 t=33981
pi fu 	皮膚	c=1 d=8.59363e-12 t=33981
pi gu 	屁股	c=1 d=2.54193e-05 t=33981
pi juan 	疲倦	c=1 d=7.28129e-33 t=33981
pi lei 	疲累	c=1 d=7.17289e-33 t=33981
pi mei 	媲美	c=1 d=1.20777e-15 t=33981
pi pa 	噼啪	c=1 d=4.94697e-15 t=33981
pian 	騙	c=1 d=6.84711e-16 t=33981
pian cha 	偏差	c=1 d=1.37236e-18 t=33981
pian jian 	偏見	c=1 d=4.97431e-21 t=33981
pian ju 	偏距	c=1 d=1.2362e-24 t=33981
pian li 	偏離	c=1 d=3.60154e-16 t=33981
pian ni 	騙你	c=1 d=1.11875e-26 t=33981
pian ni de 	騙你的	c=2 d=1.6196e-18 t=33981
pian ni men de 	騙你們的	c=1 d=2.92641e-15 t=33981
pian ren 	騙人	c=2 d=3.56935e-28 t=33981
pian wo men 	騙我們	c=1 d=6.5783e-15 t=33981
pian xin lun 	偏心輪	c=1 d=9.97046e-25 t=33981
pian yi 	便宜	c=2 d=1.6154e-45 t=33981
piao 	票	c=2 d=7.92319e-18 t=33981
piao chu 	飄出	c=1 d=5.38568e-44 t=33981
piao fu 	漂浮	c=2 d=0.150318 t=33981
piao fu zai 	漂浮在	c=2 d=0.0025415 t=33981
piao fu zhe de 	漂浮着的	c=1 d=3.8827e-18 t=33981
piao liang 	漂亮	c=8 d=4.90647e-13 t=33981
piao liu 	漂流	c=1 d=8.01947e-22 t=33981
piao piao ran 	飄飄然	c=1 d=2.17281e-12 t=33981
piao san 	飄散	c=1 d=4.43242e-17 t=33981
piao wu 	飄舞	c=0 d=2.09915e-19 t=33981
piao wu fen fei 	飄舞紛飛	c=1 d=2.10967e-18 t=33981
pie jian 	瞥見	c=1 d=4.68782e-29 t=33981
pin 	拼	c=0 d=3.64146e-29 t=33981
pin dao 	頻道	c=8 d=1.9297e-13 t=33981
pin dao deng lu ren shu 	頻道登錄人數	c=1 d=3.40116e-19 t=33981
pin dao deng lu zhe 	頻道登錄者	c=2 d=3.52902e-12 t=33981
pin jin quan li 	拼盡全力	c=1 d=3.65971e-28 t=33981
pin ming 	拼命	c=7 d=5.30302e-09 t=33981
pin si 	拼死	c=2 d=5.64737e-14 t=33981
pin yin 	拼音	c=1 d=7.97269e-12 t=33981
ping 	憑	c=1 d=2.61704e-24 t=33981
ping 	瓶	c=1 d=1.45445e-25 t=33981
ping ban 	平板	c=2 d=2.38277e-13 t=33981
ping ban dian nao 	平板電腦	c=4 d=1.20297e-27 t=33981
ping bi 	屏蔽	c=1 d=1.44395e-28 t=33981
ping chang 	平常	c=4 d=0.000124709 t=33981
ping dan 	平淡	c=1 d=9.36559e-24 t=33981
ping feng 	屏風	c=3 d=6.13312e-05 t=33981
ping guo 	蘋果	c=2 d=1.82142e-12 t=33981
ping guo tang 	蘋果糖	c=2 d=9.14874e-13 t=33981
ping heng xing 	平衡性	c=1 d=1.04816e-24 t=33981
ping jia 	評價	c=1 d=3.65722e-20 t=33981
ping jie 	憑藉	c=1 d=1.20007e-28 t=33981
ping jing 	平靜	c=2 d=4.00926e-13 t=33981
ping ju 	平局	c=1 d=5.36721e-33 t=33981
ping jun 	平均	c=1 d=3.1696e-13 t=33981
ping lun 	評論	c=6 d=6.71348e-19 t=33981
ping lun jia 	評論家	c=1 d=6.77265e-34 t=33981
ping lun qu 	評論區	c=1 d=4.75867e-29 t=33981
ping mian 	平面	c=1 d=4.50111e-15 t=33981
ping mian zhuang 	平面狀	c=1 d=2.44434e-15 t=33981
ping mu 	屏幕	c=7 d=3.13489e-06 t=33981
ping mu qian 	屏幕前	c=1 d=4.26298e-29 t=33981
ping mu shang xian shi 	屏幕上顯示	c=1 d=1.16639e-46 t=33981
ping mu zhong 	屏幕中	c=1 d=4.71132e-29 t=33981
ping shi 	平時	c=4 d=0.021068 t=33981
ping wen 	平穩	c=1 d=1.03256e-24 t=33981
ping xing 	平行	c=1 d=0.000193045 t=33981
ping xing si kao 	平行思考	c=1 d=0.00194013 t=33981
ping zhuang 	瓶裝	c=1 d=1.36975e-25 t=33981
po chan 	破產	c=0 d=2.71118e-29 t=33981
po chan shou xu 	破產手續	c=1 d=2.72477e-28 t=33981
po diao 	破掉	c=1 d=1.46907e-25 t=33981
po huai 	破壞	c=3 d=0.000337144 t=33981
po jin 	迫近	c=2 d=3.38535e-23 t=33981
po lie 	破裂	c=6 d=0.00906434 t=33981
po lie hou 	破裂後	c=1 d=1.39045e-25 t=33981
po mie 	破滅	c=1 d=6.69273e-12 t=33981
po shen 	頗深	c=0 d=1.68868e-18 t=33981
po shi 	迫使	c=1 d=2.51006e-33 t=33981
po shui 	潑水	c=1 d=2.48686e-12 t=33981
po sui 	破碎	c=2 d=0.102797 t=33981
po zhan 	破綻	c=2 d=0.516851 t=33981
pu 	噗	c=2 d=1.41391e-16 t=33981
pu 	普	c=1 d=1.27277e-14 t=33981
pu dao 	撲倒	c=5 d=2.00726e-20 t=33981
pu ha 	噗哈	c=4 d=6.76324e-14 t=33981
pu ha ha 	噗哈哈	c=1 d=6.17921e-14 t=33981
pu hao 	鋪好	c=0 d=6.24005e-42 t=33981
pu hao le 	鋪好了	c=1 d=6.27133e-41 t=33981
pu lai 	撲來	c=1 d=1.33547e-21 t=33981
pu mie 	撲滅	c=1 d=1.9589e-28 t=33981
pu qu 	撲去	c=1 d=1.16042e-15 t=33981
pu ren 	僕人	c=0 d=6.96586e-13 t=33981
pu she 	鋪設	c=0 d=6.36611e-42 t=33981
pu she tie lu 	鋪設鐵路	c=1 d=6.39802e-41 t=33981
pu tong 	普通	c=7 d=1.05762e-12 t=33981
qi 	其	c=11 d=0.0295446 t=33981
qi 	氣	c=1 d=4.46541e-17 t=33981
qi 	琪	c=0 d=7.72209e-49 t=33981
qi 	起	c=9 d=0.000179581 t=33981
qi cai 	器材	c=1 d=8.21689e-14 t=33981
qi chang 	氣場	c=1 d=7.79704e-44 t=33981
qi chang 	齊唱	c=0 d=7.71946e-45 t=33981
qi chuang 	起牀	c=1 d=1.43548e-47 t=33981
qi dai 	期待	c=9 d=1.37612e-06 t=33981
qi dai zhe 	期待着	c=2 d=6.28456e-07 t=33981
qi dao 	祈禱	c=1 d=7.43344e-41 t=33981
qi fen 	氣氛	c=7 d=0.00806679 t=33981
qi fu 	欺負	c=1 d=4.47621e-15 t=33981
qi guai 	奇怪	c=3 d=8.06816e-05 t=33981
qi hua 	企劃	c=25 d=7.77642e-08 t=33981
qi ju 	器具	c=1 d=8.44787e-46 t=33981
qi ju shi 	起居室	c=1 d=8.47722e-28 t=33981
qi lai 	起來	c=14 d=0.0175164 t=33981
qi miao 	奇妙	c=1 d=2.13051e-16 t=33981
qi pian 	欺騙	c=3 d=8.38145e-12 t=33981
qi qiu 	祈求	c=1 d=1.07524e-16 t=33981
qi qiu ban 	祈求般	c=1 d=1.0712e-15 t=33981
qi shang 	其上	c=1 d=2.39342e-32 t=33981
qi shi 	其實	c=8 d=9.47547e-13 t=33981
qi shi 	氣勢	c=1 d=1.29244e-19 t=33981
qi shi 	起誓	c=2 d=4.75986e-31 t=33981
qi shi shi 	其實是	c=1 d=1.50472e-13 t=33981
qi shi zhi 	其實質	c=1 d=1.48818e-30 t=33981
qi shu liang 	其數量	c=1 d=3.82295e-12 t=33981
qi ta 	其他	c=26 d=0.880458 t=33981
qi ta ren 	其他人	c=3 d=4.43372e-29 t=33981
